work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Data Engineer,Data Engineer,EUR,59123,63261.61,IN,MI,CT,Remote,DE,M
2021,Deep Learning,DL/AI,EUR,150973,184187.06,UK,EX,FL,Hybrid,DE,L
2022,Data Scientist,Data Science,INR,192884,2411.05,MX,EN,PT,In-person,IN,S
2020,AI Engineer,CV/AI,EUR,189832,224001.75999999998,JP,EX,FT,In-person,DE,S
2021,Machine Learning,ML/AI,us dolars,34966,34966.0,UK,EN,CT,Hybrid,US,S
2022,Data Analyst,Analysis,GBP,148414,182549.22,DE,EX,FT,In-person,UK,S
2020,Data Scientist,Data Science,us dolars,113962,113962.0,DE,SE,FL,Hybrid,MX,M
2020,Data Scientist,Data Science,us dolars,109698,109698.0,DE,SE,FL,Remote,MX,L
2022,Deep Learning,DL/AI,us dolars,177130,177130.0,DE,EX,FT,In-person,CN,S
2021,Data Analyst,Analysis,us dolars,71482,71482.0,JP,MI,PT,Hybrid,US,L
2021,Deep Learning,DL/AI,INR,32998,442.1732,IN,EN,FL,In-person,IN,M
2020,Machine Learning,ML/AI,us dolars,152659,152659.0,JP,EX,PT,Remote,CN,S
2021,Data Engineer,Data Engineer,us dolars,91265,91265.0,CN,MI,FT,In-person,US,S
2021,Data Engineer,Data Engineer,us dolars,96445,96445.0,JP,MI,PT,Hybrid,MX,M
2021,Data Analyst,Analysis,us dolars,141033,141033.0,UK,SE,FL,Hybrid,US,M
2020,Statistician,Analysis ,us dolars,195720,195720.0,IN,EX,FT,Hybrid,MX,L
2022,Data Engineer,Data Engineer,us dolars,108033,108033.0,MX,SE,PT,In-person,CN,L
2021,Statistician,Analysis ,GBP,114480,157982.4,US,EX,PT,In-person,UK,M
2020,Data Scientist,Data Science,GBP,168599,219178.7,US,EX,CT,Remote,UK,M
2020,Data Engineer,Data Engineer,JPY,134000,1259.6000000000001,MX,EN,FL,Remote,JP,S
2022,Data Engineer,Data Engineer,us dolars,164144,164144.0,IN,EX,CT,Remote,US,S
2021,Data Analyst,Analysis,GBP,173090,238864.19999999998,US,EX,PT,In-person,UK,L
2021,Statistician,Analysis ,us dolars,59652,59652.0,IN,MI,FL,Hybrid,MX,M
2022,Data Engineer,Data Engineer,us dolars,34476,34476.0,UK,EN,FT,In-person,US,M
2022,Data Engineer,Data Engineer,us dolars,125768,125768.0,UK,SE,FT,In-person,US,S
2020,Data Analyst,Analysis,INR,188554,2545.479,JP,EN,FT,In-person,IN,M
2020,Data Analyst,Analysis,INR,46219,623.9565,US,EN,PT,Remote,IN,L
2022,Statistician,Analysis ,us dolars,60448,60448.0,MX,MI,PT,Hybrid,CN,S
2021,Data Scientist,Data Science,us dolars,186192,186192.0,IN,EX,FT,In-person,US,M
2020,Data Scientist,Data Science,INR,36855,497.5425,UK,EN,CT,Remote,IN,L
2020,Deep Learning,DL/AI,us dolars,162156,162156.0,JP,EX,CT,In-person,MX,L
2021,Data Engineer,Data Engineer,us dolars,128856,128856.0,US,SE,FL,Hybrid,CN,S
2020,Statistician,Analysis ,GBP,183016,237920.80000000002,US,EX,FL,Remote,UK,L
2021,Data Engineer,Data Engineer,us dolars,194993,194993.0,US,EX,FT,In-person,US,S
2021,Statistician,Analysis ,INR,91282,1223.1788000000001,UK,EN,PT,Remote,IN,L
2021,Statistician,Analysis ,GBP,117393,162002.34,UK,EX,PT,In-person,UK,M
2022,Statistician,Analysis ,us dolars,159822,159822.0,US,EX,FL,In-person,US,S
2022,Data Engineer,Data Engineer,us dolars,48070,48070.0,UK,EN,FT,Remote,CN,L
2022,Data Analyst,Analysis,us dolars,86690,86690.0,US,MI,FL,In-person,US,S
2021,Data Engineer,Data Engineer,INR,91134,1221.1956,DE,EN,CT,Hybrid,IN,L
2021,Statistician,Analysis ,GBP,117755,162501.9,UK,EX,FT,In-person,UK,S
2022,AI Engineer,CV/AI,us dolars,136993,136993.0,IN,SE,FT,In-person,US,M
2020,Data Scientist,Data Science,us dolars,61489,61489.0,UK,MI,FT,Remote,US,S
2021,Statistician,Analysis ,us dolars,53178,53178.0,US,MI,CT,Remote,MX,S
2020,Machine Learning,ML/AI,us dolars,109019,109019.0,IN,SE,FT,In-person,CN,M
2020,Data Analyst,Analysis,JPY,87956,826.7864000000001,JP,EN,FL,In-person,JP,S
2021,Statistician,Analysis ,us dolars,92778,92778.0,IN,MI,CT,Hybrid,US,S
2021,AI Engineer,CV/AI,JPY,194645,1771.2695,IN,EN,PT,In-person,JP,S
2020,Statistician,Analysis ,JPY,194760,1830.7440000000001,UK,EN,FL,In-person,JP,M
2020,Data Engineer,Data Engineer,GBP,141466,183905.80000000002,CN,EX,FL,Remote,UK,M
2022,Machine Learning,ML/AI,EUR,148292,158672.44,IN,EX,FL,Remote,DE,S
2022,Data Engineer,Data Engineer,us dolars,129747,129747.0,IN,SE,CT,In-person,CN,S
2021,Data Engineer,Data Engineer,JPY,76475,695.9225,MX,EN,FL,Hybrid,JP,M
2022,Machine Learning,ML/AI,GBP,80697,99257.31,US,MI,CT,Remote,UK,S
2022,Data Scientist,Data Science,us dolars,195050,195050.0,UK,EX,FT,In-person,CN,L
2022,AI Engineer,CV/AI,us dolars,190749,190749.0,US,EX,PT,Hybrid,MX,L
2022,Data Scientist,Data Science,INR,40272,503.40000000000003,UK,EN,FT,Remote,IN,L
2020,Statistician,Analysis ,JPY,167284,1572.4696000000001,JP,EN,FL,In-person,JP,L
2021,Statistician,Analysis ,EUR,51071,62306.619999999995,CN,MI,CT,In-person,DE,S
2022,Deep Learning,DL/AI,INR,138644,1733.0500000000002,IN,EN,CT,In-person,IN,M
2020,Statistician,Analysis ,us dolars,125516,125516.0,MX,SE,FT,Hybrid,CN,S
2020,Data Analyst,Analysis,JPY,178369,1676.6686,UK,EN,FL,In-person,JP,S
2020,Data Engineer,Data Engineer,us dolars,189697,189697.0,IN,EX,PT,Hybrid,MX,M
2022,Data Engineer,Data Engineer,JPY,58831,505.9466,IN,EN,CT,In-person,JP,M
2022,Data Scientist,Data Science,EUR,148313,158694.91,DE,EX,CT,In-person,DE,S
2021,Statistician,Analysis ,us dolars,153950,153950.0,US,EX,FL,In-person,US,S
2022,Data Scientist,Data Science,EUR,92909,99412.63,CN,MI,CT,Remote,DE,S
2022,Data Engineer,Data Engineer,us dolars,59367,59367.0,MX,MI,FL,In-person,MX,S
2020,Data Engineer,Data Engineer,GBP,50121,65157.3,UK,MI,FL,In-person,UK,M
2021,Statistician,Analysis ,GBP,65547,90454.85999999999,JP,MI,PT,In-person,UK,M
2022,Data Analyst,Analysis,us dolars,93642,93642.0,CN,MI,FL,Hybrid,MX,M
2022,Data Analyst,Analysis,us dolars,54914,54914.0,DE,MI,FT,Remote,MX,S
2020,Statistician,Analysis ,us dolars,146664,146664.0,US,SE,PT,In-person,MX,M
2020,Statistician,Analysis ,EUR,178250,210335.0,JP,EX,FL,Hybrid,DE,L
2022,Data Scientist,Data Science,EUR,97258,104066.06000000001,JP,SE,FL,Hybrid,DE,M
2021,Statistician,Analysis ,EUR,90563,110486.86,IN,SE,PT,Hybrid,DE,M
2021,Data Analyst,Analysis,EUR,92607,112980.54,US,SE,CT,Hybrid,DE,S
2020,Statistician,Analysis ,us dolars,95638,95638.0,DE,MI,PT,Remote,MX,S
2020,Data Scientist,Data Science,EUR,122971,145105.78,UK,SE,CT,Remote,DE,M
2022,Data Scientist,Data Science,JPY,174334,1499.2724,UK,EN,PT,Remote,JP,S
2020,Data Scientist,Data Science,us dolars,168525,168525.0,DE,EX,PT,Remote,CN,L
2022,Data Scientist,Data Science,us dolars,146720,146720.0,IN,SE,FT,In-person,CN,L
2021,AI Engineer,CV/AI,INR,107760,1443.9840000000002,IN,EN,PT,In-person,IN,S
2021,Statistician,Analysis ,GBP,167244,230796.71999999997,JP,EX,FT,In-person,UK,S
2022,Data Engineer,Data Engineer,GBP,106788,131349.24,US,SE,FL,Hybrid,UK,S
2020,Statistician,Analysis ,us dolars,47918,47918.0,JP,EN,CT,In-person,CN,S
2021,Deep Learning,DL/AI,us dolars,37197,37197.0,MX,EN,CT,In-person,MX,S
2020,Data Scientist,Data Science,us dolars,127127,127127.0,MX,SE,FT,In-person,MX,S
2021,Deep Learning,DL/AI,us dolars,174749,174749.0,UK,EX,CT,Hybrid,CN,S
2022,Data Analyst,Analysis,INR,172111,2151.3875000000003,DE,EN,CT,In-person,IN,S
2022,Data Analyst,Analysis,EUR,57785,61829.950000000004,US,MI,PT,Hybrid,DE,S
2022,Statistician,Analysis ,us dolars,34570,34570.0,DE,EN,FT,Hybrid,CN,L
2021,Statistician,Analysis ,us dolars,102242,102242.0,US,SE,CT,In-person,MX,L
2020,Data Engineer,Data Engineer,us dolars,172727,172727.0,CN,EX,FL,In-person,CN,L
2020,Data Engineer,Data Engineer,INR,77907,1051.7445,UK,EN,FT,In-person,IN,S
2020,Data Analyst,Analysis,EUR,39449,46549.82,UK,EN,PT,In-person,DE,S
2021,Data Scientist,Data Science,GBP,54630,75389.4,CN,MI,FL,Hybrid,UK,M
2021,AI Engineer,CV/AI,us dolars,104658,104658.0,US,SE,CT,Remote,MX,M
2021,Data Engineer,Data Engineer,us dolars,76371,76371.0,IN,MI,CT,In-person,MX,M
2021,Data Engineer,Data Engineer,us dolars,172063,172063.0,US,EX,FT,Remote,CN,M
2021,Data Scientist,Data Science,us dolars,54887,54887.0,UK,MI,CT,Remote,US,S
2020,Data Scientist,Data Science,GBP,43859,57016.700000000004,MX,MI,FT,In-person,UK,L
2021,Statistician,Analysis ,GBP,184712,254902.55999999997,DE,EX,CT,Remote,UK,S
2021,AI Engineer,CV/AI,us dolars,78339,78339.0,JP,MI,FL,Hybrid,US,S
2020,Data Scientist,Data Science,INR,32512,438.912,DE,EN,PT,Hybrid,IN,S
2021,Data Engineer,Data Engineer,JPY,110982,1009.9362000000001,UK,EN,FL,Remote,JP,S
2020,Data Engineer,Data Engineer,EUR,51912,61256.159999999996,DE,MI,PT,In-person,DE,L
2020,Data Analyst,Analysis,EUR,150639,177754.02,IN,EX,FT,In-person,DE,L
2022,Data Scientist,Data Science,GBP,196587,241802.01,IN,EX,CT,In-person,UK,M
2022,Statistician,Analysis ,us dolars,176488,176488.0,MX,EX,FL,Remote,US,S
2022,AI Engineer,CV/AI,us dolars,145781,145781.0,US,SE,CT,Hybrid,MX,M
2022,Statistician,Analysis ,GBP,132067,162442.41,DE,EX,FT,Remote,UK,L
2021,Data Engineer,Data Engineer,GBP,42227,58273.259999999995,DE,MI,PT,Hybrid,UK,L
2022,Statistician,Analysis ,us dolars,174103,174103.0,UK,EX,FL,In-person,MX,M
2020,Data Engineer,Data Engineer,us dolars,63000,63000.0,US,MI,PT,Hybrid,MX,L
2021,Data Engineer,Data Engineer,us dolars,81253,81253.0,US,MI,PT,Hybrid,CN,L
2022,Data Engineer,Data Engineer,INR,140848,1760.6000000000001,DE,EN,FT,Remote,IN,S
2020,Data Engineer,Data Engineer,EUR,97564,115125.51999999999,JP,SE,PT,In-person,DE,S
2021,Data Engineer,Data Engineer,JPY,150921,1373.3811,DE,EN,FT,Hybrid,JP,L
2021,Data Analyst,Analysis,us dolars,125969,125969.0,DE,SE,PT,In-person,US,L
2022,Statistician,Analysis ,JPY,152614,1312.4804,DE,EN,PT,Hybrid,JP,M
2021,Data Analyst,Analysis,us dolars,179385,179385.0,IN,EX,FL,In-person,US,M
2020,Data Analyst,Analysis,EUR,105186,124119.48,CN,SE,FT,Hybrid,DE,L
2021,Data Scientist,Data Science,INR,82492,1105.3928,US,EN,CT,In-person,IN,S
2020,Data Scientist,Data Science,JPY,60364,567.4216,CN,EN,CT,Hybrid,JP,S
2021,Data Scientist,Data Science,us dolars,179433,179433.0,IN,EX,CT,In-person,US,M
2022,Machine Learning,ML/AI,GBP,97949,120477.27,JP,SE,FL,Hybrid,UK,S
2020,Data Scientist,Data Science,us dolars,136330,136330.0,UK,SE,FL,Hybrid,MX,S
2021,Statistician,Analysis ,EUR,192142,234413.24,MX,EX,PT,In-person,DE,S
2021,Data Analyst,Analysis,INR,133722,1791.8748,JP,EN,PT,Remote,IN,M
2021,Statistician,Analysis ,us dolars,183481,183481.0,US,EX,CT,Hybrid,MX,S
2020,Data Scientist,Data Science,us dolars,59854,59854.0,UK,MI,PT,Hybrid,CN,S
2020,Deep Learning,DL/AI,GBP,126742,164764.6,CN,EX,PT,Remote,UK,L
2020,Machine Learning,ML/AI,INR,149625,2019.9375,JP,EN,FL,Hybrid,IN,M
2022,Data Analyst,Analysis,us dolars,59655,59655.0,US,MI,CT,In-person,US,S
2022,Statistician,Analysis ,GBP,171024,210359.52,MX,EX,FT,Remote,UK,S
2020,Data Engineer,Data Engineer,us dolars,197437,197437.0,MX,EX,CT,Hybrid,CN,L
2021,Statistician,Analysis ,us dolars,96156,96156.0,JP,MI,FL,In-person,CN,M
2022,Data Scientist,Data Science,INR,151232,1890.4,UK,EN,CT,In-person,IN,M
2020,Data Engineer,Data Engineer,EUR,45455,53636.899999999994,UK,MI,FT,Remote,DE,M
2021,AI Engineer,CV/AI,JPY,162046,1474.6186,JP,EN,PT,In-person,JP,L
2022,Data Analyst,Analysis,us dolars,42679,42679.0,IN,EN,CT,Remote,CN,M
2021,Data Analyst,Analysis,us dolars,57429,57429.0,JP,MI,FL,In-person,CN,S
2021,Deep Learning,DL/AI,us dolars,48073,48073.0,CN,EN,FL,Hybrid,MX,S
2021,Data Scientist,Data Science,JPY,100207,911.8837000000001,JP,EN,CT,In-person,JP,M
2021,Deep Learning,DL/AI,GBP,60365,83303.7,JP,MI,PT,In-person,UK,L
2022,Data Scientist,Data Science,EUR,104453,111764.71,IN,SE,PT,Remote,DE,M
2022,Data Engineer,Data Engineer,EUR,136657,146222.99000000002,DE,SE,FL,In-person,DE,S
2022,Deep Learning,DL/AI,us dolars,37784,37784.0,UK,EN,FL,In-person,MX,S
2020,Data Scientist,Data Science,INR,142529,1924.1415,CN,EN,FT,Remote,IN,M
2022,Data Engineer,Data Engineer,GBP,160229,197081.66999999998,US,EX,PT,Remote,UK,M
2021,Machine Learning,ML/AI,us dolars,150913,150913.0,UK,EX,CT,Hybrid,MX,L
2022,Data Analyst,Analysis,EUR,173363,185498.41,UK,EX,FL,Hybrid,DE,L
2021,Machine Learning,ML/AI,INR,56154,752.4636,DE,EN,FL,Remote,IN,S
2020,Statistician,Analysis ,EUR,55650,65667.0,UK,MI,FL,Hybrid,DE,M
2021,AI Engineer,CV/AI,GBP,125830,173645.4,UK,EX,FL,In-person,UK,S
2021,Statistician,Analysis ,EUR,66201,80765.22,IN,MI,PT,In-person,DE,S
2021,Data Engineer,Data Engineer,us dolars,102920,102920.0,IN,SE,FL,Hybrid,MX,L
2020,Deep Learning,DL/AI,EUR,192806,227511.08,IN,EX,PT,Remote,DE,M
2022,Data Engineer,Data Engineer,EUR,111451,119252.57,IN,SE,FT,Hybrid,DE,S
2022,Data Engineer,Data Engineer,JPY,142169,1222.6534,IN,EN,FT,In-person,JP,S
2020,Data Scientist,Data Science,us dolars,129978,129978.0,CN,SE,CT,Hybrid,US,L
2021,Data Engineer,Data Engineer,GBP,72568,100143.84,US,SE,FL,In-person,UK,M
2022,Data Engineer,Data Engineer,JPY,186865,1607.039,DE,EN,CT,Hybrid,JP,M
2020,Machine Learning,ML/AI,us dolars,82204,82204.0,JP,MI,PT,Hybrid,US,S
2022,Deep Learning,DL/AI,us dolars,193061,193061.0,MX,EX,CT,Remote,CN,L
2020,Data Analyst,Analysis,EUR,46767,55185.06,CN,MI,CT,Remote,DE,M
2021,Data Scientist,Data Science,EUR,68652,83755.44,IN,MI,FL,Hybrid,DE,M
2022,Data Engineer,Data Engineer,us dolars,114244,114244.0,DE,SE,PT,Hybrid,MX,S
2020,Data Scientist,Data Science,JPY,174455,1639.877,JP,EN,PT,In-person,JP,M
2022,Statistician,Analysis ,INR,131733,1646.6625000000001,UK,EN,FL,In-person,IN,M
2022,Data Engineer,Data Engineer,GBP,90089,110809.47,CN,SE,PT,Remote,UK,M
2022,Data Scientist,Data Science,us dolars,56440,56440.0,UK,MI,FT,Hybrid,US,M
2022,Data Analyst,Analysis,EUR,82443,88214.01000000001,DE,MI,FL,In-person,DE,S
2020,Data Analyst,Analysis,GBP,86325,112222.5,US,SE,FL,In-person,UK,M
2021,Data Engineer,Data Engineer,EUR,85919,104821.18,US,SE,FL,Hybrid,DE,M
2020,Statistician,Analysis ,EUR,177683,209665.94,DE,EX,FT,In-person,DE,L
2020,Data Analyst,Analysis,EUR,183529,216564.22,MX,EX,PT,Hybrid,DE,S
2020,Data Analyst,Analysis,us dolars,171328,171328.0,MX,EX,FT,In-person,MX,M
2021,Statistician,Analysis ,GBP,70533,97335.54,US,MI,FT,In-person,UK,L
2022,Data Scientist,Data Science,JPY,129826,1116.5036,MX,EN,FT,In-person,JP,S
2022,Data Analyst,Analysis,GBP,128995,158663.85,US,EX,CT,Hybrid,UK,S
2022,Machine Learning,ML/AI,GBP,189353,232904.19,UK,EX,PT,In-person,UK,L
2021,Data Analyst,Analysis,us dolars,97275,97275.0,MX,MI,PT,Remote,CN,S
2022,Data Scientist,Data Science,INR,162597,2032.4625,US,EN,FL,Remote,IN,M
2021,Data Scientist,Data Science,us dolars,177525,177525.0,US,EX,FL,In-person,MX,L
2022,Data Engineer,Data Engineer,INR,167323,2091.5375,DE,EN,CT,In-person,IN,S
2022,Deep Learning,DL/AI,us dolars,138744,138744.0,US,SE,FT,Hybrid,MX,L
2020,Data Scientist,Data Science,JPY,49507,465.36580000000004,MX,EN,FL,In-person,JP,L
2021,Statistician,Analysis ,INR,188978,2532.3052000000002,MX,EN,PT,In-person,IN,S
2020,Machine Learning,ML/AI,us dolars,43193,43193.0,CN,EN,FL,Remote,MX,L
2020,Deep Learning,DL/AI,JPY,127192,1195.6048,IN,EN,FT,Remote,JP,M
2020,Statistician,Analysis ,us dolars,94042,94042.0,IN,MI,CT,Remote,MX,M
2021,Data Analyst,Analysis,EUR,89516,109209.52,DE,SE,FT,In-person,DE,L
2021,Statistician,Analysis ,EUR,191764,233952.08,IN,EX,FL,In-person,DE,L
2022,Statistician,Analysis ,GBP,100490,123602.7,UK,SE,CT,In-person,UK,L
2020,Data Analyst,Analysis,EUR,63512,74944.15999999999,CN,MI,CT,Hybrid,DE,L
2022,Data Analyst,Analysis,INR,171791,2147.3875000000003,CN,EN,FT,Hybrid,IN,S
2020,Data Analyst,Analysis,us dolars,188721,188721.0,DE,EX,FL,In-person,US,M
2021,Data Analyst,Analysis,GBP,42402,58514.759999999995,MX,MI,FT,Hybrid,UK,L
2021,Data Analyst,Analysis,JPY,132880,1209.208,US,EN,FL,Remote,JP,S
2021,Statistician,Analysis ,EUR,149764,182712.08,IN,EX,FL,Remote,DE,L
2020,Data Engineer,Data Engineer,GBP,170288,221374.4,UK,EX,PT,In-person,UK,S
2021,Data Engineer,Data Engineer,GBP,61050,84249.0,MX,MI,CT,In-person,UK,S
2020,Data Scientist,Data Science,GBP,125808,163550.4,DE,EX,FL,Remote,UK,L
2022,Data Engineer,Data Engineer,EUR,80093,85699.51000000001,MX,MI,FT,Remote,DE,S
2020,Data Engineer,Data Engineer,JPY,35050,329.47,DE,EN,FT,Hybrid,JP,S
2022,Statistician,Analysis ,GBP,76716,94360.68,US,MI,PT,In-person,UK,M
2020,Data Analyst,Analysis,GBP,145455,189091.5,JP,EX,PT,In-person,UK,L
2022,Data Analyst,Analysis,GBP,163510,201117.3,IN,EX,PT,Hybrid,UK,L
2021,Statistician,Analysis ,us dolars,138686,138686.0,UK,SE,CT,Remote,CN,M
2022,Data Engineer,Data Engineer,EUR,77431,82851.17,DE,MI,PT,In-person,DE,M
2021,Statistician,Analysis ,us dolars,46760,46760.0,MX,EN,CT,Hybrid,CN,M
2021,Data Scientist,Data Science,INR,177545,2379.103,IN,EN,PT,In-person,IN,S
2022,Data Analyst,Analysis,JPY,73815,634.809,MX,EN,CT,Remote,JP,S
2020,Deep Learning,DL/AI,GBP,170329,221427.7,UK,EX,FL,In-person,UK,S
2020,Data Scientist,Data Science,us dolars,117986,117986.0,CN,SE,PT,In-person,CN,L
2020,Data Scientist,Data Science,GBP,55634,72324.2,CN,MI,CT,In-person,UK,S
2020,Statistician,Analysis ,us dolars,90403,90403.0,UK,MI,FL,Hybrid,CN,M
2020,Data Engineer,Data Engineer,GBP,76573,99544.90000000001,CN,MI,PT,Remote,UK,S
2021,Data Analyst,Analysis,us dolars,189720,189720.0,DE,EX,FL,In-person,MX,S
2020,Machine Learning,ML/AI,EUR,157099,185376.81999999998,IN,EX,PT,In-person,DE,M
2021,Data Scientist,Data Science,INR,40296,539.9664,UK,EN,FT,Remote,IN,L
2021,Deep Learning,DL/AI,GBP,51959,71703.42,DE,MI,CT,Remote,UK,L
2021,Data Engineer,Data Engineer,us dolars,44570,44570.0,IN,EN,FT,Hybrid,CN,S
2022,Data Engineer,Data Engineer,GBP,65423,80470.29,IN,MI,CT,Remote,UK,L
2022,AI Engineer,CV/AI,EUR,110263,117981.41,DE,SE,FT,In-person,DE,L
2021,Data Analyst,Analysis,JPY,178971,1628.6361000000002,IN,EN,PT,Hybrid,JP,M
2022,Data Engineer,Data Engineer,JPY,196857,1692.9702,JP,EN,FT,In-person,JP,M
2020,Deep Learning,DL/AI,INR,142446,1923.021,UK,EN,PT,In-person,IN,M
2020,Data Scientist,Data Science,us dolars,86963,86963.0,UK,MI,CT,Remote,MX,L
2021,Deep Learning,DL/AI,JPY,64341,585.5031,IN,EN,PT,Hybrid,JP,L
2020,Machine Learning,ML/AI,GBP,35597,46276.1,DE,EN,FT,In-person,UK,M
2021,Statistician,Analysis ,EUR,171316,209005.52,US,EX,FL,In-person,DE,L
2021,Data Engineer,Data Engineer,us dolars,164868,164868.0,CN,EX,CT,In-person,MX,M
2020,Data Analyst,Analysis,GBP,137127,178265.1,IN,EX,FL,Remote,UK,S
2022,Data Analyst,Analysis,GBP,105589,129874.47,US,SE,FL,Remote,UK,S
2020,Statistician,Analysis ,INR,189600,2559.6,IN,EN,FL,In-person,IN,L
2020,Data Analyst,Analysis,JPY,179720,1689.3680000000002,US,EN,FL,Remote,JP,L
2021,AI Engineer,CV/AI,JPY,113967,1037.0997,IN,EN,FL,In-person,JP,L
2021,Statistician,Analysis ,JPY,161607,1470.6237,DE,EN,FT,Hybrid,JP,L
2021,Data Scientist,Data Science,us dolars,78469,78469.0,CN,MI,PT,In-person,CN,S
2021,Data Engineer,Data Engineer,GBP,74493,102800.34,MX,SE,PT,Hybrid,UK,S
2022,Data Engineer,Data Engineer,EUR,75785,81089.95000000001,MX,MI,FL,Hybrid,DE,S
2022,Data Engineer,Data Engineer,EUR,115017,123068.19,US,SE,FT,Hybrid,DE,M
2022,Machine Learning,ML/AI,GBP,137771,169458.33,JP,EX,FL,Remote,UK,L
2021,Data Scientist,Data Science,us dolars,159026,159026.0,DE,EX,FL,In-person,US,M
2021,Statistician,Analysis ,GBP,191941,264878.57999999996,CN,EX,CT,Hybrid,UK,S
2021,Statistician,Analysis ,us dolars,60192,60192.0,IN,MI,FT,In-person,MX,M
2022,Data Engineer,Data Engineer,us dolars,109941,109941.0,US,SE,FL,Remote,CN,S
2021,Data Scientist,Data Science,us dolars,87544,87544.0,CN,MI,PT,Hybrid,MX,S
2020,Data Scientist,Data Science,JPY,165475,1555.4650000000001,UK,EN,CT,Remote,JP,L
2020,Data Scientist,Data Science,GBP,197163,256311.90000000002,DE,EX,FL,Remote,UK,L
2021,Data Analyst,Analysis,us dolars,35017,35017.0,US,EN,FL,In-person,CN,M
2020,Data Analyst,Analysis,us dolars,78260,78260.0,DE,MI,FL,Hybrid,US,L
2020,Data Engineer,Data Engineer,GBP,75938,98719.40000000001,US,MI,FT,Remote,UK,S
2022,Data Scientist,Data Science,us dolars,115265,115265.0,MX,SE,FL,In-person,MX,M
2021,Data Scientist,Data Science,JPY,134120,1220.492,UK,EN,PT,Hybrid,JP,L
2021,Statistician,Analysis ,INR,198444,2659.1496,JP,EN,CT,Hybrid,IN,L
2022,Statistician,Analysis ,EUR,131728,140948.96000000002,UK,SE,FT,Remote,DE,M
2020,Data Engineer,Data Engineer,us dolars,44628,44628.0,IN,EN,CT,Remote,US,S
2020,Data Scientist,Data Science,INR,153239,2068.7264999999998,DE,EN,PT,Remote,IN,M
2021,Data Engineer,Data Engineer,EUR,173573,211759.06,JP,EX,FL,Remote,DE,S
2020,Statistician,Analysis ,INR,148165,2000.2275,DE,EN,FT,Hybrid,IN,L
2022,Statistician,Analysis ,us dolars,191203,191203.0,CN,EX,FL,Remote,MX,L
2022,Data Analyst,Analysis,GBP,119102,146495.46,US,SE,FT,Remote,UK,S
2021,Data Engineer,Data Engineer,GBP,119360,164716.8,IN,EX,FL,Remote,UK,M
2022,Data Engineer,Data Engineer,EUR,149346,159800.22,IN,EX,PT,Hybrid,DE,L
2022,Data Scientist,Data Science,EUR,98348,105232.36,DE,SE,PT,In-person,DE,M
2021,Data Scientist,Data Science,GBP,128348,177120.24,MX,EX,FL,In-person,UK,S
2022,Data Analyst,Analysis,GBP,122862,151120.26,IN,EX,PT,Hybrid,UK,M
2022,Machine Learning,ML/AI,us dolars,39402,39402.0,DE,EN,FL,In-person,CN,S
2022,Machine Learning,ML/AI,EUR,121861,130391.27,US,SE,FT,Hybrid,DE,M
2020,Machine Learning,ML/AI,EUR,156121,184222.78,US,EX,PT,Remote,DE,M
2021,Data Engineer,Data Engineer,us dolars,137089,137089.0,DE,SE,FT,In-person,MX,M
2021,Data Engineer,Data Engineer,us dolars,56000,56000.0,UK,MI,FL,Hybrid,CN,L
2021,Statistician,Analysis ,EUR,119795,146149.9,UK,SE,FT,Hybrid,DE,L
2020,Data Engineer,Data Engineer,us dolars,142885,142885.0,US,SE,CT,Remote,MX,S
2020,Data Engineer,Data Engineer,JPY,35988,338.28720000000004,JP,EN,FL,In-person,JP,L
2021,Data Engineer,Data Engineer,us dolars,86999,86999.0,UK,MI,PT,In-person,MX,L
2020,Data Analyst,Analysis,us dolars,143174,143174.0,DE,SE,PT,Remote,CN,S
2021,Data Engineer,Data Engineer,JPY,90659,824.9969000000001,US,EN,CT,Hybrid,JP,S
2020,Data Scientist,Data Science,GBP,198862,258520.6,IN,EX,FL,Remote,UK,S
2022,Data Scientist,Data Science,JPY,125343,1077.9498,IN,EN,FL,Hybrid,JP,L
2022,Statistician,Analysis ,us dolars,183190,183190.0,MX,EX,FL,In-person,MX,L
2021,Data Analyst,Analysis,us dolars,152453,152453.0,UK,EX,FL,In-person,US,S
2020,Data Scientist,Data Science,GBP,89938,116919.40000000001,JP,SE,FT,Remote,UK,L
2020,Data Analyst,Analysis,us dolars,35149,35149.0,CN,EN,FL,Hybrid,US,M
2022,Data Analyst,Analysis,INR,68079,850.9875000000001,UK,EN,FT,Remote,IN,L
2022,Statistician,Analysis ,us dolars,163556,163556.0,JP,EX,FT,Remote,US,S
2020,Data Analyst,Analysis,INR,143316,1934.766,UK,EN,PT,In-person,IN,S
2020,Data Engineer,Data Engineer,us dolars,78601,78601.0,IN,MI,FL,Remote,US,L
2020,Data Analyst,Analysis,us dolars,73809,73809.0,JP,MI,FT,Hybrid,MX,M
